2.000000000000000000e+02 1.330000000000000000e+02 0.000000000000000000e+00 1.920000000000000000e+02 0.000000000000000000e+00 9.653999999999999773e+02 8.062000000000000455e+02 2.800000000000000000e+01
3.850000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.860000000000000000e+02 0.000000000000000000e+00 9.660000000000000000e+02 7.630000000000000000e+02 1.400000000000000000e+01
1.550000000000000000e+02 0.000000000000000000e+00 1.430000000000000000e+02 1.930000000000000000e+02 9.000000000000000000e+00 1.047000000000000000e+03 6.970000000000000000e+02 2.800000000000000000e+01
3.330000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.920000000000000000e+02 0.000000000000000000e+00 9.312000000000000455e+02 8.426000000000000227e+02 3.000000000000000000e+00
1.530000000000000000e+02 1.020000000000000000e+02 0.000000000000000000e+00 1.920000000000000000e+02 0.000000000000000000e+00 8.880000000000000000e+02 9.431000000000000227e+02 7.000000000000000000e+00
2.513700000000000045e+02 0.000000000000000000e+00 1.182699999999999960e+02 1.884499999999999886e+02 6.349999999999999645e+00 1.028400000000000091e+03 7.577300000000000182e+02 2.800000000000000000e+01
3.800000000000000000e+02 9.500000000000000000e+01 0.000000000000000000e+00 2.280000000000000000e+02 0.000000000000000000e+00 9.320000000000000000e+02 5.940000000000000000e+02 3.650000000000000000e+02
3.100000000000000000e+02 1.430000000000000000e+02 1.110000000000000000e+02 1.680000000000000000e+02 2.200000000000000000e+01 9.140000000000000000e+02 6.510000000000000000e+02 2.800000000000000000e+01
1.396999999999999886e+02 1.639000000000000057e+02 1.277000000000000028e+02 2.366999999999999886e+02 5.799999999999999822e+00 8.686000000000000227e+02 6.556000000000000227e+02 2.800000000000000000e+01
2.125699999999999932e+02 0.000000000000000000e+00 1.003900000000000006e+02 1.593499999999999943e+02 1.036999999999999922e+01 1.003799999999999955e+03 9.037899999999999636e+02 2.800000000000000000e+01
1.530999999999999943e+02 1.450000000000000000e+02 1.130000000000000000e+02 1.785000000000000000e+02 8.000000000000000000e+00 8.672000000000000455e+02 8.240000000000000000e+02 2.800000000000000000e+01
2.135000000000000000e+02 0.000000000000000000e+00 1.742400000000000091e+02 1.546100000000000136e+02 1.166000000000000014e+01 1.052299999999999955e+03 7.754800000000000182e+02 1.000000000000000000e+02
4.750000000000000000e+02 1.187999999999999972e+02 0.000000000000000000e+00 1.810999999999999943e+02 8.900000000000000355e+00 8.521000000000000227e+02 7.815000000000000000e+02 5.600000000000000000e+01
1.530000000000000000e+02 1.450000000000000000e+02 1.130000000000000000e+02 1.780000000000000000e+02 8.000000000000000000e+00 1.002000000000000000e+03 6.890000000000000000e+02 2.800000000000000000e+01
1.679499999999999886e+02 4.207999999999999829e+01 1.638300000000000125e+02 1.217500000000000000e+02 5.719999999999999751e+00 1.058700000000000045e+03 7.801100000000000136e+02 5.600000000000000000e+01
2.380500000000000114e+02 0.000000000000000000e+00 9.410999999999999943e+01 1.866599999999999966e+02 7.000000000000000000e+00 9.499099999999999682e+02 8.470099999999999909e+02 5.600000000000000000e+01
2.863000000000000114e+02 2.009000000000000057e+02 0.000000000000000000e+00 1.446999999999999886e+02 1.119999999999999929e+01 1.004600000000000023e+03 8.037000000000000455e+02 2.800000000000000000e+01
4.910000000000000000e+02 2.600000000000000000e+01 1.230000000000000000e+02 2.100000000000000000e+02 3.930000000000000160e+00 8.820000000000000000e+02 6.990000000000000000e+02 7.000000000000000000e+00
1.500000000000000000e+02 2.368000000000000114e+02 0.000000000000000000e+00 1.738000000000000114e+02 1.190000000000000036e+01 1.069299999999999955e+03 6.747999999999999545e+02 2.800000000000000000e+01
1.906800000000000068e+02 0.000000000000000000e+00 1.254000000000000057e+02 1.621399999999999864e+02 7.769999999999999574e+00 1.090000000000000000e+03 8.040099999999999909e+02 1.000000000000000000e+02
1.601999999999999886e+02 1.880000000000000000e+02 1.464000000000000057e+02 2.031999999999999886e+02 1.130000000000000071e+01 8.287000000000000455e+02 7.097000000000000455e+02 2.800000000000000000e+01
3.590000000000000000e+02 1.900000000000000000e+01 1.410000000000000000e+02 1.540000000000000000e+02 1.091000000000000014e+01 9.420000000000000000e+02 8.010000000000000000e+02 2.800000000000000000e+01
2.863000000000000114e+02 2.009000000000000057e+02 0.000000000000000000e+00 1.446999999999999886e+02 1.119999999999999929e+01 1.004600000000000023e+03 8.037000000000000455e+02 5.600000000000000000e+01
2.518100000000000023e+02 0.000000000000000000e+00 9.993999999999999773e+01 1.461399999999999864e+02 1.234999999999999964e+01 1.006000000000000000e+03 8.997599999999999909e+02 5.600000000000000000e+01
3.390000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.850000000000000000e+02 0.000000000000000000e+00 1.069000000000000000e+03 7.540000000000000000e+02 2.800000000000000000e+01
2.280000000000000000e+02 3.421000000000000227e+02 0.000000000000000000e+00 1.856999999999999886e+02 0.000000000000000000e+00 9.557999999999999545e+02 6.742999999999999545e+02 7.000000000000000000e+00
1.580000000000000000e+02 0.000000000000000000e+00 1.950000000000000000e+02 2.200000000000000000e+02 1.100000000000000000e+01 8.980000000000000000e+02 7.130000000000000000e+02 2.800000000000000000e+01
3.740000000000000000e+02 1.891999999999999886e+02 0.000000000000000000e+00 1.700999999999999943e+02 1.009999999999999964e+01 9.261000000000000227e+02 7.567000000000000455e+02 2.800000000000000000e+01
2.208000000000000114e+02 1.471999999999999886e+02 0.000000000000000000e+00 1.856999999999999886e+02 0.000000000000000000e+00 1.055000000000000000e+03 7.442999999999999545e+02 7.000000000000000000e+00
4.750000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.280000000000000000e+02 0.000000000000000000e+00 9.320000000000000000e+02 5.940000000000000000e+02 1.800000000000000000e+02
1.395999999999999943e+02 2.094000000000000057e+02 0.000000000000000000e+00 1.920000000000000000e+02 0.000000000000000000e+00 1.047000000000000000e+03 8.068999999999999773e+02 3.000000000000000000e+00
2.770000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.910000000000000000e+02 0.000000000000000000e+00 9.680000000000000000e+02 8.560000000000000000e+02 3.600000000000000000e+02
3.740000000000000000e+02 1.891999999999999886e+02 0.000000000000000000e+00 1.700999999999999943e+02 1.009999999999999964e+01 9.261000000000000227e+02 7.567000000000000455e+02 5.600000000000000000e+01
1.530000000000000000e+02 2.390000000000000000e+02 0.000000000000000000e+00 2.000000000000000000e+02 6.000000000000000000e+00 1.002000000000000000e+03 6.840000000000000000e+02 2.800000000000000000e+01
1.400000000000000000e+02 1.640000000000000000e+02 1.280000000000000000e+02 2.370000000000000000e+02 6.000000000000000000e+00 8.690000000000000000e+02 6.560000000000000000e+02 2.800000000000000000e+01
3.128999999999999773e+02 1.605000000000000000e+02 0.000000000000000000e+00 1.775999999999999943e+02 9.599999999999999645e+00 9.166000000000000227e+02 7.595000000000000000e+02 2.800000000000000000e+01
4.018000000000000114e+02 9.470000000000000284e+01 0.000000000000000000e+00 1.474000000000000057e+02 1.140000000000000036e+01 9.467999999999999545e+02 8.521000000000000227e+02 9.100000000000000000e+01
2.550000000000000000e+02 9.900000000000000000e+01 7.700000000000000000e+01 1.890000000000000000e+02 6.000000000000000000e+00 9.190000000000000000e+02 7.490000000000000000e+02 2.800000000000000000e+01
4.460000000000000000e+02 2.400000000000000000e+01 7.900000000000000000e+01 1.620000000000000000e+02 1.164000000000000057e+01 9.670000000000000000e+02 7.120000000000000000e+02 3.000000000000000000e+00
2.120000000000000000e+02 0.000000000000000000e+00 1.247800000000000011e+02 1.590000000000000000e+02 7.839999999999999858e+00 1.085400000000000091e+03 7.995399999999999636e+02 1.400000000000000000e+01
3.098999999999999773e+02 1.428000000000000114e+02 1.112000000000000028e+02 1.678000000000000114e+02 2.210000000000000142e+01 9.138999999999999773e+02 6.512000000000000455e+02 2.800000000000000000e+01
1.660900000000000034e+02 0.000000000000000000e+00 1.632700000000000102e+02 1.764600000000000080e+02 4.490000000000000213e+00 1.058599999999999909e+03 7.800900000000000318e+02 1.000000000000000000e+02
1.490000000000000000e+02 1.180000000000000000e+02 9.200000000000000000e+01 1.830000000000000000e+02 7.000000000000000000e+00 9.530000000000000000e+02 7.800000000000000000e+02 2.800000000000000000e+01
4.250000000000000000e+02 1.062999999999999972e+02 0.000000000000000000e+00 1.514000000000000057e+02 1.860000000000000142e+01 9.360000000000000000e+02 8.037000000000000455e+02 9.100000000000000000e+01
1.735399999999999920e+02 5.004999999999999716e+01 1.735300000000000011e+02 1.647700000000000102e+02 6.469999999999999751e+00 1.006200000000000045e+03 7.935000000000000000e+02 1.400000000000000000e+01
3.490000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.920000000000000000e+02 0.000000000000000000e+00 1.056000000000000000e+03 8.090000000000000000e+02 3.000000000000000000e+00
3.000000000000000000e+02 0.000000000000000000e+00 1.200000000000000000e+02 2.120000000000000000e+02 1.000000000000000000e+01 8.780000000000000000e+02 7.280000000000000000e+02 2.800000000000000000e+01
2.375000000000000000e+02 2.375000000000000000e+02 0.000000000000000000e+00 2.280000000000000000e+02 0.000000000000000000e+00 9.320000000000000000e+02 5.940000000000000000e+02 9.000000000000000000e+01
4.275000000000000000e+02 4.750000000000000000e+01 0.000000000000000000e+00 2.280000000000000000e+02 0.000000000000000000e+00 9.320000000000000000e+02 5.940000000000000000e+02 9.000000000000000000e+01
3.590000000000000000e+02 1.900000000000000000e+01 1.410000000000000000e+02 1.540000000000000000e+02 1.091000000000000014e+01 9.420000000000000000e+02 8.010000000000000000e+02 5.600000000000000000e+01
2.149000000000000057e+02 5.379999999999999716e+01 1.218900000000000006e+02 1.556299999999999955e+02 9.609999999999999432e+00 1.014299999999999955e+03 7.805800000000000409e+02 2.800000000000000000e+01
2.299699999999999989e+02 0.000000000000000000e+00 1.183100000000000023e+02 1.954699999999999989e+02 4.629999999999999893e+00 1.029400000000000091e+03 7.585900000000000318e+02 3.000000000000000000e+00
1.160000000000000000e+02 1.730000000000000000e+02 0.000000000000000000e+00 1.920000000000000000e+02 0.000000000000000000e+00 9.097999999999999545e+02 8.918999999999999773e+02 3.000000000000000000e+00
3.490000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.920000000000000000e+02 0.000000000000000000e+00 1.047000000000000000e+03 8.060000000000000000e+02 3.000000000000000000e+00
2.770000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.910000000000000000e+02 0.000000000000000000e+00 9.680000000000000000e+02 8.560000000000000000e+02 3.000000000000000000e+00
2.770000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.910000000000000000e+02 0.000000000000000000e+00 9.680000000000000000e+02 8.560000000000000000e+02 9.000000000000000000e+01
3.390000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.970000000000000000e+02 0.000000000000000000e+00 9.680000000000000000e+02 7.810000000000000000e+02 2.800000000000000000e+01
5.312999999999999545e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.418000000000000114e+02 2.819999999999999929e+01 8.521000000000000227e+02 8.937000000000000455e+02 2.800000000000000000e+01
1.813799999999999955e+02 0.000000000000000000e+00 1.670099999999999909e+02 1.695900000000000034e+02 7.559999999999999609e+00 1.055599999999999909e+03 7.777999999999999545e+02 5.600000000000000000e+01
3.760000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.145999999999999943e+02 0.000000000000000000e+00 1.003500000000000000e+03 7.623600000000000136e+02 3.000000000000000000e+00
2.960000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.860000000000000000e+02 0.000000000000000000e+00 1.090000000000000000e+03 7.690000000000000000e+02 2.800000000000000000e+01
1.903400000000000034e+02 0.000000000000000000e+00 1.251800000000000068e+02 1.618499999999999943e+02 9.880000000000000782e+00 1.088099999999999909e+03 8.025900000000000318e+02 3.000000000000000000e+00
1.839000000000000057e+02 1.225999999999999943e+02 0.000000000000000000e+00 2.035000000000000000e+02 0.000000000000000000e+00 9.592000000000000455e+02 8.000000000000000000e+02 3.000000000000000000e+00
3.626000000000000227e+02 1.890000000000000000e+02 0.000000000000000000e+00 1.649000000000000057e+02 1.159999999999999964e+01 9.447000000000000455e+02 7.557999999999999545e+02 7.000000000000000000e+00
2.553000000000000114e+02 9.879999999999999716e+01 7.700000000000000000e+01 1.885999999999999943e+02 6.500000000000000000e+00 9.190000000000000000e+02 7.492999999999999545e+02 2.800000000000000000e+01
3.560000000000000000e+02 0.000000000000000000e+00 1.420000000000000000e+02 1.930000000000000000e+02 1.100000000000000000e+01 8.010000000000000000e+02 7.780000000000000000e+02 2.800000000000000000e+01
1.020000000000000000e+02 1.530000000000000000e+02 0.000000000000000000e+00 1.920000000000000000e+02 0.000000000000000000e+00 8.870000000000000000e+02 9.420000000000000000e+02 3.000000000000000000e+00
4.250000000000000000e+02 1.062999999999999972e+02 0.000000000000000000e+00 1.535000000000000000e+02 1.650000000000000000e+01 8.521000000000000227e+02 8.871000000000000227e+02 3.000000000000000000e+00
3.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.840000000000000000e+02 0.000000000000000000e+00 1.075000000000000000e+03 7.950000000000000000e+02 7.000000000000000000e+00
1.360000000000000000e+02 1.960000000000000000e+02 9.800000000000000000e+01 1.990000000000000000e+02 6.000000000000000000e+00 8.470000000000000000e+02 7.830000000000000000e+02 2.800000000000000000e+01
2.957099999999999795e+02 0.000000000000000000e+00 9.564000000000000057e+01 1.715399999999999920e+02 8.869999999999999218e+00 9.551399999999999864e+02 8.592000000000000455e+02 1.400000000000000000e+01
4.750000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.280000000000000000e+02 0.000000000000000000e+00 9.320000000000000000e+02 5.940000000000000000e+02 9.000000000000000000e+01
2.500000000000000000e+02 0.000000000000000000e+00 9.568999999999999773e+01 1.918400000000000034e+02 5.330000000000000071e+00 9.488999999999999773e+02 8.572000000000000455e+02 1.400000000000000000e+01
2.000000000000000000e+02 1.330000000000000000e+02 0.000000000000000000e+00 1.920000000000000000e+02 0.000000000000000000e+00 9.653999999999999773e+02 8.062000000000000455e+02 3.000000000000000000e+00
1.160000000000000000e+02 1.730000000000000000e+02 0.000000000000000000e+00 1.920000000000000000e+02 0.000000000000000000e+00 9.097999999999999545e+02 8.918999999999999773e+02 2.800000000000000000e+01
3.325000000000000000e+02 1.425000000000000000e+02 0.000000000000000000e+00 2.280000000000000000e+02 0.000000000000000000e+00 9.320000000000000000e+02 5.940000000000000000e+02 2.800000000000000000e+01
1.364000000000000057e+02 1.615999999999999943e+02 1.257999999999999972e+02 1.715999999999999943e+02 1.040000000000000036e+01 9.226000000000000227e+02 7.643999999999999773e+02 2.800000000000000000e+01
1.490000000000000000e+02 1.175999999999999943e+02 9.170000000000000284e+01 1.829000000000000057e+02 7.099999999999999645e+00 9.533999999999999773e+02 7.802999999999999545e+02 2.800000000000000000e+01
2.135000000000000000e+02 0.000000000000000000e+00 1.742400000000000091e+02 1.592100000000000080e+02 1.166000000000000014e+01 1.043599999999999909e+03 7.718999999999999773e+02 3.000000000000000000e+00
2.296800000000000068e+02 0.000000000000000000e+00 1.181599999999999966e+02 1.952299999999999898e+02 6.129999999999999893e+00 1.028099999999999909e+03 7.576299999999999955e+02 5.600000000000000000e+01
2.650000000000000000e+02 1.110000000000000000e+02 8.600000000000000000e+01 1.950000000000000000e+02 6.000000000000000000e+00 8.330000000000000000e+02 7.900000000000000000e+02 2.800000000000000000e+01
3.850000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.860000000000000000e+02 0.000000000000000000e+00 9.660000000000000000e+02 7.630000000000000000e+02 3.000000000000000000e+00
3.560000000000000000e+02 1.190000000000000000e+02 0.000000000000000000e+00 1.600000000000000000e+02 9.029999999999999361e+00 1.061000000000000000e+03 6.570000000000000000e+02 2.800000000000000000e+01
2.299699999999999989e+02 0.000000000000000000e+00 1.183100000000000023e+02 1.954699999999999989e+02 4.629999999999999893e+00 1.029400000000000091e+03 7.585900000000000318e+02 2.800000000000000000e+01
3.750000000000000000e+02 9.379999999999999716e+01 0.000000000000000000e+00 1.265999999999999943e+02 2.339999999999999858e+01 8.521000000000000227e+02 9.926000000000000227e+02 2.800000000000000000e+01
1.548000000000000114e+02 0.000000000000000000e+00 1.428000000000000114e+02 1.933000000000000114e+02 9.099999999999999645e+00 8.772000000000000455e+02 8.677000000000000455e+02 2.800000000000000000e+01
2.840000000000000000e+02 1.200000000000000000e+02 0.000000000000000000e+00 1.680000000000000000e+02 7.000000000000000000e+00 9.700000000000000000e+02 7.940000000000000000e+02 2.800000000000000000e+01
1.509000000000000057e+02 0.000000000000000000e+00 1.839000000000000057e+02 1.665999999999999943e+02 1.159999999999999964e+01 9.912000000000000455e+02 7.722000000000000455e+02 2.800000000000000000e+01
1.861999999999999886e+02 1.240999999999999943e+02 0.000000000000000000e+00 1.856999999999999886e+02 0.000000000000000000e+00 1.083400000000000091e+03 7.642999999999999545e+02 2.800000000000000000e+01
2.500000000000000000e+02 0.000000000000000000e+00 9.568999999999999773e+01 1.874199999999999875e+02 5.530000000000000249e+00 9.568600000000000136e+02 8.611699999999999591e+02 3.000000000000000000e+00
4.910000000000000000e+02 2.600000000000000000e+01 1.230000000000000000e+02 2.010000000000000000e+02 3.930000000000000160e+00 8.220000000000000000e+02 6.990000000000000000e+02 5.600000000000000000e+01
3.133000000000000114e+02 1.450000000000000000e+02 0.000000000000000000e+00 1.785000000000000000e+02 8.000000000000000000e+00 8.672000000000000455e+02 8.240000000000000000e+02 2.800000000000000000e+01
2.980000000000000000e+02 1.370000000000000000e+02 1.070000000000000000e+02 2.010000000000000000e+02 6.000000000000000000e+00 8.780000000000000000e+02 6.550000000000000000e+02 2.800000000000000000e+01
5.250000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.890000000000000000e+02 0.000000000000000000e+00 1.125000000000000000e+03 6.130000000000000000e+02 1.800000000000000000e+02
2.135000000000000000e+02 0.000000000000000000e+00 1.742400000000000091e+02 1.592100000000000080e+02 1.166000000000000014e+01 1.043599999999999909e+03 7.718999999999999773e+02 1.000000000000000000e+02
2.873000000000000114e+02 1.205000000000000000e+02 9.390000000000000568e+01 1.875999999999999943e+02 9.199999999999999289e+00 9.043999999999999773e+02 6.958999999999999773e+02 2.800000000000000000e+01
3.626000000000000227e+02 1.890000000000000000e+02 0.000000000000000000e+00 1.649000000000000057e+02 1.159999999999999964e+01 9.447000000000000455e+02 7.557999999999999545e+02 9.100000000000000000e+01
4.240000000000000000e+02 2.200000000000000000e+01 1.320000000000000000e+02 1.680000000000000000e+02 8.919999999999999929e+00 8.220000000000000000e+02 7.500000000000000000e+02 2.800000000000000000e+01
1.723799999999999955e+02 1.360999999999999943e+01 1.723700000000000045e+02 1.567599999999999909e+02 4.139999999999999680e+00 1.006299999999999955e+03 8.563999999999999773e+02 1.000000000000000000e+02
1.903400000000000034e+02 0.000000000000000000e+00 1.251800000000000068e+02 1.666100000000000136e+02 9.880000000000000782e+00 1.079000000000000000e+03 7.988999999999999773e+02 1.400000000000000000e+01
2.960000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.920000000000000000e+02 0.000000000000000000e+00 1.085000000000000000e+03 7.650000000000000000e+02 2.800000000000000000e+01
1.330000000000000000e+02 2.000000000000000000e+02 0.000000000000000000e+00 1.920000000000000000e+02 0.000000000000000000e+00 9.273999999999999773e+02 8.392000000000000455e+02 2.800000000000000000e+01
2.513700000000000045e+02 0.000000000000000000e+00 1.182699999999999960e+02 1.884499999999999886e+02 6.349999999999999645e+00 1.028400000000000091e+03 7.577300000000000182e+02 5.600000000000000000e+01
2.188499999999999943e+02 0.000000000000000000e+00 1.241299999999999955e+02 1.584900000000000091e+02 1.133000000000000007e+01 1.078700000000000045e+03 7.949099999999999682e+02 2.800000000000000000e+01
3.750000000000000000e+02 9.379999999999999716e+01 0.000000000000000000e+00 1.265999999999999943e+02 2.339999999999999858e+01 8.521000000000000227e+02 9.926000000000000227e+02 5.600000000000000000e+01
2.890000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.920000000000000000e+02 0.000000000000000000e+00 9.132000000000000455e+02 8.952999999999999545e+02 9.000000000000000000e+01
1.723799999999999955e+02 1.360999999999999943e+01 1.723700000000000045e+02 1.567599999999999909e+02 4.139999999999999680e+00 1.006299999999999955e+03 8.563999999999999773e+02 2.800000000000000000e+01
1.839000000000000057e+02 1.225999999999999943e+02 0.000000000000000000e+00 2.035000000000000000e+02 0.000000000000000000e+00 9.592000000000000455e+02 8.000000000000000000e+02 9.000000000000000000e+01
2.978000000000000114e+02 1.371999999999999886e+02 1.069000000000000057e+02 2.013000000000000114e+02 6.000000000000000000e+00 8.783999999999999773e+02 6.552999999999999545e+02 2.800000000000000000e+01
2.380500000000000114e+02 0.000000000000000000e+00 9.410999999999999943e+01 1.866599999999999966e+02 7.000000000000000000e+00 9.499099999999999682e+02 8.470099999999999909e+02 3.000000000000000000e+00
2.771899999999999977e+02 9.781999999999999318e+01 2.446000000000000085e+01 1.606999999999999886e+02 1.118999999999999950e+01 1.061700000000000045e+03 7.824600000000000364e+02 3.000000000000000000e+00
3.886000000000000227e+02 9.709999999999999432e+01 0.000000000000000000e+00 1.579000000000000057e+02 1.209999999999999964e+01 8.521000000000000227e+02 9.257000000000000455e+02 7.000000000000000000e+00
2.137199999999999989e+02 9.804999999999999716e+01 2.451000000000000156e+01 1.817100000000000080e+02 6.860000000000000320e+00 1.065799999999999955e+03 7.853799999999999955e+02 1.000000000000000000e+02
1.413000000000000114e+02 2.120000000000000000e+02 0.000000000000000000e+00 2.035000000000000000e+02 0.000000000000000000e+00 9.717999999999999545e+02 7.485000000000000000e+02 3.000000000000000000e+00
